230,992,-58
207,877,-113
249,909,-58
233,786,-70
207,849,-121
226,814,-114
284,728,-62
255,697,154
304,671,-50
304,637,-55
338,490,-37
231,1006,-55
236,1018,-47
244,1027,-34
244,1028,-33
237,1044,-33
234,1063,-36
237,1084,-32
267,1090,-9
219,893,-102
218,890,-60
250,608,312
284,723,86
270,724,104
259,721,125
264,707,164
291,717,70
248,666,97
264,668,75
240,667,120
241,674,139
263,724,183
223,1114,75
258,693,166
248,718,334
273,706,222
209,843,69
214,983,-34
224,1015,-25
206,988,0
205,998,32
219,1013,1
217,1013,28
218,1027,87
194,874,-100
193,847,-105
225,655,166
250,778,33
196,860,-8
204,845,0
186,835,149
211,814,-89
209,636,79
209,641,123
238,562,248
251,660,-8
281,674,67
211,1000,107
278,964,377
209,879,-11
222,891,-34
214,1014,91
219,1014,75
210,625,143
204,873,2
221,642,34
214,619,32
254,503,90
218,592,191
241,558,61
231,644,196
225,628,252
216,1001,-32
211,1002,0
210,1006,28
216,885,-15
216,1014,81
213,1020,57
221,1014,72
199,871,-45
225,1018,31
228,1020,10
233,1023,-12
246,1083,9
217,1075,-11
217,1055,-14
223,1038,-10
233,1024,-11
225,1018,32
217,1023,30
211,1030,30
207,1039,38
205,949,48
292,832,425
233,902,-74
223,1015,55
217,1018,54
229,904,-34
216,892,9
225,898,-35
238,791,59
213,807,91
209,857,13
240,527,171
224,568,128
204,615,90
223,1047,64
237,628,-14
271,557,3
285,492,19
260,716,147
271,743,212
296,710,65
249,680,176
258,762,14
191,851,-39
210,766,258
250,764,184
238,777,141
250,774,100
265,764,72
272,752,47
269,732,-34
195,820,253
250,677,199
210,891,-92
237,805,24
289,717,410
276,741,30
220,859,35
262,694,176
203,833,-30
286,894,408
300,702,74
205,821,-63
221,1039,225
247,1069,263
234,828,348
226,997,274
239,669,301
223,1143,93
226,899,-67
229,823,46
291,711,261
257,704,125
267,708,107
210,1025,66
197,874,255
249,1191,71
234,1141,163
239,1111,208
317,559,-46
285,1209,30
280,708,91
291,704,82
297,702,78
263,673,233
287,687,81
274,681,88
260,679,103
251,681,122
251,686,138
267,657,369
254,700,142
252,931,-53
210,933,20
203,874,-23
228,928,-29
302,698,-47
220,1079,180
222,1111,137
236,1169,43
263,1024,325
294,695,76
244,773,-28
271,1186,3
235,1168,116
233,886,338
227,1021,10
218,1030,11
211,1043,10
208,1059,16
232,1067,38
218,1013,54
212,1010,60
209,1006,65
205,973,82
189,892,185
264,746,-9
291,688,35
294,688,61
223,1016,55
204,959,223
275,693,-9
231,1089,57
247,785,-95
250,761,-57
265,757,-78
225,812,-16
266,1154,-9
267,1120,-8
243,1110,19
211,1033,112
210,881,54
221,1064,86
191,873,102
200,909,75
189,917,137
235,1140,29
225,825,9
209,1049,148
218,1083,113
202,997,132
205,922,258
201,995,172
232,942,321
197,947,102
241,788,0
192,865,-47
197,871,-18
189,847,-70
273,669,43
248,658,62
231,655,87
223,657,118
230,665,147
267,700,193
240,772,347
255,737,164
252,746,134
262,747,104
277,742,80
285,734,59
289,727,47
297,775,427
205,879,-8
226,796,-42
190,868,-77
208,885,-79
199,873,-66
214,888,-7
207,888,-87
221,896,-63
299,704,60
293,714,33
279,722,10
253,690,151
250,681,160
268,791,-105
535,724,-101
260,899,-86
720,633,-71
442,740,-76
472,746,-91
503,750,-102
549,735,-106
418,732,-58
492,666,-108
456,666,-86
525,673,-118
