541,879,0
575,828,-131
572,830,-36
550,711,-148
575,805,-154
576,758,-164
578,617,-153
358,531,-55
578,530,-179
579,492,-211
584,297,-273
542,885,11
543,891,26
546,895,51
544,897,52
544,912,63
544,929,66
546,942,81
569,945,125
574,833,-109
540,819,-68
247,347,-11
459,568,-69
428,569,-67
395,566,-61
350,537,-45
480,566,-69
386,496,-113
424,504,-115
355,494,-102
338,498,-88
330,552,-23
470,953,187
344,518,-51
241,477,82
296,519,-11
428,718,-16
509,869,1
516,885,29
484,865,20
469,863,44
495,879,38
479,873,58
447,879,121
550,824,-129
545,801,-152
290,468,-108
487,644,-66
475,774,-65
475,752,-64
344,687,10
547,756,-155
347,469,-169
309,463,-145
272,318,-95
494,523,-176
457,518,-102
425,857,109
296,701,346
495,793,-45
519,807,-38
445,860,104
452,863,96
292,436,-145
474,777,-41
407,488,-180
397,462,-202
391,292,-232
293,382,-128
410,381,-224
274,443,-95
266,401,-60
512,878,12
489,872,29
473,868,49
501,797,-37
448,862,99
458,874,92
455,864,95
514,802,-92
483,877,70
500,884,59
521,891,52
534,939,125
512,935,80
512,922,66
515,905,63
519,892,53
482,877,71
476,882,76
469,889,80
464,894,89
454,835,35
250,554,286
573,832,-63
470,871,84
463,873,88
531,821,-29
482,790,-10
525,815,-36
460,653,-45
412,669,-28
471,756,-41
316,299,-170
339,373,-181
333,441,-181
471,901,121
478,487,-210
489,390,-245
478,292,-265
367,554,-52
302,567,1
492,563,-69
314,499,-68
506,635,-86
493,781,-99
266,568,45
322,599,-8
362,624,-26
422,629,-38
464,621,-49
490,614,-64
548,618,-140
277,633,76
291,488,-62
558,831,-108
487,686,-57
233,434,173
509,608,-79
470,746,-12
333,515,-46
493,753,-98
268,624,322
487,551,-71
519,753,-133
361,836,242
365,839,312
252,596,179
326,781,251
251,432,14
464,970,224
560,829,-62
463,699,-34
278,514,16
394,549,-66
424,552,-71
453,875,99
290,685,127
510,1008,258
435,940,279
404,897,293
581,395,-249
568,1020,255
450,550,-74
471,549,-72
483,550,-70
275,470,-40
457,528,-89
428,517,-97
398,512,-96
372,512,-88
357,515,-76
235,383,82
373,542,-60
571,844,-17
478,831,12
496,794,-62
530,841,-14
578,564,-157
395,886,242
428,928,237
509,1003,213
330,775,335
477,542,-80
526,672,-119
568,1015,212
469,980,264
269,655,220
498,884,60
492,894,68
487,906,71
484,918,83
500,923,120
466,868,76
460,864,75
456,860,72
436,845,66
329,729,81
527,626,-112
507,547,-102
488,541,-91
471,871,84
333,773,170
532,564,-136
484,935,155
577,711,-159
548,668,-149
577,666,-157
503,716,-91
569,995,177
569,967,153
525,959,156
420,876,146
446,763,5
449,906,155
385,743,15
423,786,27
365,773,65
514,985,179
486,718,-59
399,878,189
434,916,196
397,844,125
305,725,172
366,824,153
292,714,252
405,813,61
506,678,-87
504,798,-101
483,788,-62
517,792,-128
475,523,-125
418,500,-139
371,488,-136
336,484,-122
317,487,-101
317,518,-33
242,536,132
348,572,-29
381,591,-41
425,595,-50
463,592,-56
487,588,-64
503,586,-70
240,490,237
484,788,-45
525,713,-122
527,813,-120
541,821,-99
526,810,-104
491,794,-29
548,827,-104
549,825,-65
498,558,-73
