556,946,-115
559,847,-143
559,893,-95
540,777,-78
559,819,-143
561,792,-121
565,736,-19
373,758,86
567,690,22
569,658,33
574,563,114
556,959,-115
555,975,-109
556,986,-102
555,986,-101
555,1003,-110
554,1024,-122
553,1047,-126
556,1086,-115
558,867,-134
533,873,-102
307,705,249
450,770,53
425,775,55
401,776,62
365,767,85
471,764,57
410,695,61
441,698,64
381,702,68
362,715,76
351,783,92
445,1138,-98
363,751,96
289,808,210
325,770,125
427,863,-16
516,938,-110
521,974,-104
474,955,-95
448,974,-75
490,979,-92
466,988,-73
424,1039,-54
536,847,-140
533,821,-139
335,698,97
483,801,5
466,856,-76
465,846,-64
354,869,19
536,796,-113
394,663,61
358,675,78
332,650,218
507,676,32
466,710,69
404,1012,-38
291,1071,165
487,872,-72
512,882,-81
420,1008,-39
429,1006,-45
346,664,100
464,873,-67
442,662,46
438,644,50
433,576,143
345,656,154
444,607,99
321,692,125
320,702,186
517,957,-110
482,968,-95
456,981,-77
494,879,-69
425,1007,-42
440,1009,-62
434,1005,-46
504,855,-102
473,992,-71
496,987,-85
524,985,-97
516,1083,-112
513,1044,-121
515,1022,-117
519,1000,-105
524,985,-95
473,992,-70
465,1001,-78
457,1012,-86
449,1025,-84
436,953,-59
275,948,258
558,880,-107
455,998,-56
448,1003,-61
520,893,-88
474,892,-56
516,888,-85
455,818,8
414,835,9
460,862,-54
372,605,178
385,623,125
386,648,77
448,1056,-75
498,645,36
504,604,82
498,563,120
379,775,73
330,803,101
485,758,63
342,732,99
503,782,1
486,840,-97
301,833,120
347,815,70
380,819,44
428,810,32
462,797,29
489,784,27
540,743,-10
299,882,92
327,732,114
545,866,-133
480,819,-16
283,830,291
508,769,29
459,869,-29
353,753,100
486,828,-82
278,1008,218
485,750,74
512,809,-101
334,1095,17
335,1145,46
277,914,175
308,1065,61
305,753,208
436,1175,-97
548,879,-105
457,842,-13
307,778,150
400,763,69
422,762,62
432,1016,-60
297,936,76
488,1223,-106
402,1194,-39
369,1174,0
571,607,75
552,1230,-116
444,759,61
464,755,66
478,753,73
311,732,142
460,731,70
438,722,66
415,720,67
391,725,72
377,735,79
293,762,278
384,761,77
559,915,-96
462,932,-71
487,865,-77
518,917,-95
566,717,11
364,1127,-21
397,1152,-59
487,1190,-130
311,1115,104
478,743,73
520,777,-34
551,1196,-140
440,1210,-78
279,971,147
496,987,-84
489,1000,-93
482,1017,-102
477,1037,-103
477,1071,-96
446,997,-57
437,995,-56
429,992,-55
416,980,-45
329,935,23
523,761,-2
506,725,62
489,731,71
455,999,-56
320,1011,33
533,717,28
461,1104,-96
563,772,-86
540,760,-45
564,754,-50
497,814,-50
552,1159,-141
554,1119,-129
505,1116,-121
399,1055,-46
439,894,-29
426,1084,-72
385,896,-17
415,923,-33
360,945,-10
493,1153,-131
477,833,-38
375,1085,-34
409,1114,-66
380,1019,-30
300,985,66
348,1033,-7
287,1023,112
392,963,-31
501,798,-24
495,850,-105
475,863,-82
509,828,-119
484,701,62
441,685,61
403,683,62
372,691,70
350,708,83
342,761,108
280,860,194
365,791,76
393,794,58
426,791,47
457,783,44
481,774,46
498,765,47
278,890,284
475,874,-72
518,792,-64
517,846,-126
533,865,-121
517,855,-115
482,885,-68
537,865,-129
539,877,-103
495,749,68
511,750,50
523,749,29
369,743,86
352,732,89
585,778,-79
757,769,81
584,876,-103
828,728,243
680,773,50
705,780,51
729,785,57
764,779,80
660,764,54
725,707,57
695,705,60
752,717,63
770,732,71
779,799,87
664,1147,-101
768,764,90
840,832,204
807,789,119
696,873,-20
598,941,-111
592,976,-106
641,959,-97
668,980,-79
625,983,-94
650,993,-77
694,1049,-59
581,849,-140
586,823,-140
798,719,91
644,808,3
653,864,-78
656,854,-66
770,885,13
586,798,-114
742,676,57
776,693,73
806,672,213
628,676,30
669,713,66
716,1023,-44
826,1094,160
631,879,-73
606,886,-82
696,1014,-44
688,1011,-50
789,683,94
655,881,-69
694,668,42
700,650,47
712,588,140
790,678,148
696,619,95
811,714,119
813,725,180
596,959,-111
633,972,-97
660,986,-80
624,885,-70
692,1013,-47
676,1013,-67
683,1010,-51
615,860,-103
644,996,-75
619,989,-88
589,986,-99
596,1086,-114
596,1046,-123
594,1024,-119
592,1002,-106
588,987,-97
643,996,-74
649,1005,-82
657,1016,-89
663,1029,-88
683,962,-63
846,973,252
662,1002,-60
668,1008,-65
597,897,-89
644,900,-58
601,891,-85
671,826,4
711,847,5
660,870,-56
770,624,174
753,642,121
751,661,72
669,1064,-80
639,645,34
638,610,80
649,570,118
751,786,68
801,821,95
646,755,60
789,750,93
625,787,0
633,846,-98
824,855,113
782,832,64
749,832,38
703,819,28
669,802,26
644,786,24
590,745,-11
824,903,85
805,752,108
572,867,-133
644,826,-18
845,855,285
625,769,27
662,878,-32
776,767,94
635,835,-83
841,1033,213
648,748,71
610,813,-102
780,1115,12
777,1164,41
845,938,169
808,1088,54
826,776,201
669,1185,-100
569,880,-105
667,850,-17
826,799,144
730,770,64
708,767,58
683,1020,-64
824,958,70
616,1229,-108
705,1207,-42
740,1190,-4
687,761,58
668,755,63
655,751,70
820,754,136
673,734,66
697,730,62
719,732,63
742,740,67
755,750,74
839,786,272
746,771,73
656,939,-74
631,871,-79
600,920,-96
747,1145,-25
711,1166,-62
616,1196,-132
803,1136,100
656,742,70
607,780,-36
665,1220,-81
841,996,140
618,990,-86
624,1002,-95
629,1019,-105
633,1039,-106
637,1077,-100
671,1002,-61
679,1001,-61
687,998,-59
705,990,-50
792,953,16
607,764,-3
628,722,60
645,730,68
662,1003,-61
799,1031,26
602,714,27
651,1112,-100
588,762,-46
627,820,-51
604,1120,-123
717,1068,-52
682,903,-33
687,1095,-76
737,909,-22
705,934,-38
761,961,-17
612,1159,-133
646,840,-40
739,1100,-39
703,1127,-70
739,1033,-36
820,1007,60
770,1050,-14
831,1047,105
728,975,-37
625,803,-26
623,855,-106
644,871,-84
610,833,-120
650,702,60
694,692,58
731,695,57
761,707,65
782,726,78
788,777,103
845,885,187
765,805,70
737,805,53
705,798,42
674,786,41
651,774,43
634,763,45
847,915,278
643,882,-74
606,796,-65
601,850,-127
585,867,-122
601,858,-116
635,892,-69
580,867,-129
578,879,-104
638,746,66
622,747,49
611,747,27
762,757,81
778,748,83
414,742,73
442,739,73
412,720,73
387,745,73
417,765,73
711,749,69
738,753,69
713,727,69
684,745,69
708,770,69
