432,386,-8
441,355,-52
434,359,-18
427,312,-54
442,345,-59
441,328,-60
435,278,-49
339,253,-23
433,245,-53
434,230,-62
432,164,-75
432,389,-5
431,393,0
430,396,9
430,397,7
431,403,10
431,411,10
430,418,14
426,413,28
439,358,-44
423,356,-30
288,196,-4
377,266,-25
364,266,-26
351,266,-26
333,257,-21
387,264,-23
356,236,-41
371,239,-39
342,237,-39
334,240,-35
322,266,-15
381,423,43
333,249,-22
282,247,21
306,257,-10
370,326,-15
418,383,-10
418,393,0
403,385,-6
393,387,0
406,392,0
397,391,5
374,394,22
430,355,-52
429,345,-59
316,234,-42
393,295,-26
394,343,-31
392,334,-30
334,319,-10
429,328,-59
348,228,-58
329,228,-53
302,182,-31
407,242,-55
384,244,-33
366,386,19
289,339,101
402,349,-23
413,353,-20
380,390,18
383,391,15
322,221,-52
392,345,-23
374,231,-60
371,222,-66
357,167,-71
314,203,-44
366,196,-70
308,227,-36
300,213,-22
418,388,-7
405,389,-3
395,389,2
405,351,-19
382,390,16
386,395,13
385,391,15
412,350,-40
398,393,10
408,394,8
418,396,7
411,413,26
414,417,12
416,410,8
417,402,8
418,396,6
398,393,9
396,396,10
393,400,10
390,403,12
382,372,-2
275,281,88
437,359,-28
391,392,12
389,393,13
417,358,-17
395,351,-11
415,356,-19
381,300,-21
363,308,-18
390,337,-22
324,172,-54
335,197,-59
344,218,-61
384,401,22
403,228,-66
398,197,-74
392,164,-77
340,263,-24
307,274,-8
394,263,-22
320,245,-29
402,289,-31
404,342,-42
297,279,4
318,284,-13
335,291,-18
361,290,-20
379,285,-20
392,281,-23
422,280,-46
300,304,11
310,244,-27
432,358,-45
395,310,-24
274,234,55
402,277,-26
388,335,-11
327,250,-21
402,332,-41
279,309,97
393,258,-22
415,330,-52
324,387,62
320,390,86
283,294,49
308,366,66
290,228,1
376,432,55
432,358,-28
384,317,-18
294,258,-1
353,258,-26
364,259,-27
384,396,15
303,325,27
396,446,68
358,424,74
341,410,78
433,198,-70
421,448,70
375,259,-26
384,258,-24
390,258,-22
301,240,-19
382,249,-30
370,245,-34
359,243,-35
347,244,-33
340,246,-30
279,213,26
345,256,-25
433,367,-13
393,368,-8
403,349,-28
416,367,-14
433,259,-47
341,404,61
357,418,59
398,442,52
303,367,95
389,255,-25
414,300,-43
423,444,54
376,438,69
287,318,60
407,395,6
405,400,8
403,405,8
401,411,11
396,408,22
390,391,10
387,390,9
386,388,7
373,379,5
323,338,11
412,284,-38
404,254,-30
395,253,-28
392,392,13
319,359,39
416,258,-42
388,414,33
439,311,-56
425,297,-51
437,295,-52
404,318,-36
425,434,43
425,423,37
407,421,35
360,395,30
378,342,-7
372,405,32
352,338,-8
368,353,-4
341,353,6
402,432,41
395,322,-26
347,398,43
363,411,46
352,383,23
306,342,41
334,378,32
294,341,69
359,367,4
404,305,-33
408,348,-43
