434,381,-8
441,354,-53
434,357,-18
427,310,-55
442,344,-60
440,326,-62
435,275,-50
337,252,-23
433,243,-55
433,228,-64
432,159,-77
434,385,-4
433,389,0
432,392,9
432,394,8
432,400,11
432,408,11
430,414,15
425,410,29
439,357,-45
423,354,-31
286,191,-4
377,264,-26
363,264,-27
350,264,-26
331,256,-21
388,262,-24
355,234,-42
371,236,-40
341,235,-39
332,238,-35
320,264,-15
379,422,44
331,248,-22
280,243,22
304,255,-10
368,322,-14
419,378,-9
419,388,0
403,381,-5
391,384,1
406,388,1
395,388,7
371,390,24
430,353,-53
429,344,-61
314,232,-43
392,291,-26
392,340,-31
391,331,-30
331,315,-9
428,326,-60
346,225,-60
327,226,-54
300,177,-31
407,239,-57
385,241,-33
363,383,20
287,337,104
401,347,-23
412,351,-20
377,388,20
380,389,17
320,219,-53
391,342,-23
372,228,-61
370,220,-68
355,161,-73
312,199,-45
365,192,-72
306,226,-37
298,209,-22
419,384,-6
404,385,-1
393,386,3
403,348,-20
378,388,18
383,392,15
381,389,17
411,348,-40
396,390,11
407,391,9
419,391,8
410,410,26
414,413,12
416,407,9
418,400,9
419,394,7
396,391,10
394,394,11
391,397,11
388,400,14
380,369,-1
273,278,90
437,357,-28
389,390,14
386,391,15
416,355,-17
394,347,-11
414,353,-19
380,296,-21
361,304,-18
388,334,-22
322,167,-55
334,193,-61
341,216,-63
382,398,23
402,225,-68
397,193,-76
391,159,-80
338,261,-24
305,272,-8
395,261,-22
318,243,-29
401,286,-31
403,340,-43
295,275,4
315,281,-12
333,287,-18
359,287,-20
378,283,-21
392,278,-24
422,276,-47
298,300,12
308,242,-27
432,357,-45
394,306,-24
272,230,56
402,274,-27
386,331,-11
326,249,-21
401,330,-41
278,306,99
394,256,-22
415,327,-53
322,385,64
318,389,88
281,291,51
306,365,68
288,223,1
374,432,56
431,357,-28
383,313,-18
292,256,-1
351,256,-27
363,257,-27
381,394,17
301,322,28
395,447,69
356,425,76
338,410,81
432,193,-73
421,448,71
375,257,-27
385,257,-24
391,257,-22
299,238,-19
382,247,-30
370,242,-34
357,241,-35
345,242,-34
338,244,-30
277,208,26
343,254,-25
432,365,-13
391,365,-7
402,346,-29
415,365,-14
433,256,-49
338,403,63
355,418,61
397,442,53
301,365,98
390,253,-26
413,297,-43
423,444,55
374,438,70
285,315,62
407,393,8
404,397,9
402,403,9
400,408,12
395,405,23
387,388,12
384,387,10
382,386,9
370,375,7
320,335,12
412,281,-39
405,252,-31
396,251,-28
389,389,14
316,357,41
417,255,-43
386,412,34
438,309,-57
424,294,-53
437,292,-54
403,316,-36
424,433,43
424,421,37
405,419,36
357,392,32
376,339,-7
370,403,34
349,334,-7
366,350,-3
338,350,7
400,432,42
394,319,-26
345,396,45
361,410,47
348,380,25
303,339,42
331,375,34
292,339,71
356,363,5
403,301,-33
407,346,-44
397,345,-30
415,342,-53
395,242,-40
372,234,-47
352,231,-49
335,232,-46
324,236,-40
316,252,-17
279,266,36
328,269,-17
342,274,-21
361,275,-22
378,272,-22
391,270,-22
400,268,-23
272,253,76
396,346,-24
415,312,-47
419,350,-50
424,354,-42
417,350,-44
398,348,-18
427,356,-44
426,356,-29
399,258,-22
407,263,-26
411,267,-32
334,246,-27
326,243,-29
448,309,-51
500,249,5
449,353,-27
527,187,41
468,260,-6
478,261,-4
489,261,0
502,252,10
460,259,-8
492,232,-17
479,234,-20
502,233,-11
507,236,-5
508,259,18
459,415,57
504,244,8
528,236,69
517,248,27
480,318,4
447,377,-5
444,387,4
457,377,4
464,378,15
453,385,10
459,384,19
468,385,42
450,352,-50
453,342,-57
521,229,-6
461,289,-13
471,336,-19
470,328,-18
505,308,22
451,325,-56
505,226,-35
516,226,-23
524,174,9
460,239,-48
467,239,-17
476,377,42
504,324,146
463,344,-14
454,349,-16
471,381,39
468,382,34
521,218,-19
469,339,-11
487,229,-44
491,221,-50
495,160,-49
523,195,-7
491,191,-52
526,222,1
527,204,19
446,382,-1
455,381,7
461,381,16
460,346,-13
469,381,36
466,386,30
467,382,34
460,345,-32
456,386,22
450,388,17
442,390,13
438,408,31
444,411,17
444,405,14
443,398,14
442,392,11
456,387,21
459,389,23
462,392,23
463,395,26
470,365,14
516,269,137
461,385,28
464,385,29
449,355,-13
465,345,-2
452,352,-15
469,293,-4
484,300,3
470,331,-10
516,165,-21
512,190,-31
510,216,-37
460,393,38
466,227,-59
465,192,-65
468,158,-68
497,258,5
517,265,29
456,258,-9
513,239,5
455,284,-21
467,337,-33
526,267,47
512,277,22
501,284,11
482,284,2
468,280,-3
460,276,-11
445,276,-43
523,291,55
520,237,10
445,356,-43
462,304,-12
522,224,105
454,273,-17
468,328,1
507,244,11
466,327,-32
511,295,145
457,254,-8
459,325,-46
494,372,95
489,375,120
524,281,97
503,352,105
528,218,46
461,424,71
442,356,-27
469,310,-3
522,247,40
489,255,0
479,255,-4
468,387,33
518,312,69
443,442,77
469,414,96
478,397,107
470,254,-7
463,253,-7
458,253,-7
524,232,21
467,243,-12
477,238,-14
488,237,-12
496,238,-7
501,241,-1
527,203,75
495,252,3
464,362,4
464,343,-20
448,364,-9
483,391,88
473,408,80
445,437,60
497,351,136
460,250,-10
452,296,-37
458,430,85
519,304,106
450,390,16
453,394,18
455,399,18
455,404,21
450,401,34
464,383,26
466,381,27
468,379,26
474,370,27
507,326,46
450,279,-31
453,250,-22
458,248,-15
461,384,29
504,346,75
447,255,-37
454,407,46
446,293,-49
460,313,-27
440,417,41
477,384,52
475,335,7
467,396,50
493,328,16
481,345,16
497,342,35
444,428,49
464,316,-15
484,386,69
472,401,66
486,372,50
512,328,81
495,365,63
512,326,112
485,357,29
457,299,-24
464,343,-35
468,341,-20
461,340,-46
463,241,-27
482,233,-29
497,231,-25
508,232,-17
513,234,-7
511,246,17
527,258,84
504,265,14
494,271,6
480,271,0
467,269,-4
459,267,-9
454,265,-12
518,246,125
466,343,-14
455,310,-40
457,348,-45
450,352,-39
456,348,-39
463,345,-9
448,354,-42
446,355,-27
454,256,-10
450,261,-17
449,267,-25
503,242,2
509,239,3
361,246,-27
374,247,-27
361,236,-27
347,246,-27
360,256,-27
485,242,-4
496,242,-4
485,232,-4
474,242,-4
485,253,-4
