402,396,-7
411,367,-51
407,370,-17
400,324,-54
412,357,-59
412,340,-61
409,291,-50
315,267,-20
409,260,-55
410,246,-65
410,180,-78
402,400,-3
401,404,1
401,406,10
401,407,9
401,413,12
401,421,12
401,428,16
400,421,30
410,369,-44
395,366,-29
274,208,0
354,279,-23
341,280,-24
328,279,-23
309,270,-17
364,278,-22
333,251,-39
348,253,-37
319,251,-36
309,254,-31
300,277,-10
357,430,47
309,263,-18
267,257,28
285,268,-5
347,335,-11
387,393,-8
389,402,1
374,394,-3
366,395,3
378,401,3
370,400,9
351,401,26
401,366,-52
400,357,-59
292,245,-38
370,306,-24
367,353,-28
367,345,-27
313,328,-4
400,340,-58
323,240,-57
304,241,-50
286,195,-27
382,256,-56
361,258,-31
343,394,24
275,346,110
376,359,-21
386,363,-19
356,398,22
358,399,20
298,233,-49
366,355,-20
348,245,-59
346,236,-66
337,181,-71
296,216,-40
345,211,-70
285,239,-32
283,226,-17
388,398,-4
376,397,0
368,397,5
378,361,-18
357,399,21
361,403,17
360,399,19
384,360,-38
372,401,13
380,403,11
390,405,9
386,420,28
386,426,14
387,419,10
389,411,10
390,405,8
372,402,12
369,404,13
367,408,13
365,411,16
358,381,1
262,290,96
409,370,-27
366,400,16
364,402,16
390,368,-16
370,360,-9
388,366,-18
358,311,-18
340,318,-15
364,347,-19
306,186,-52
316,211,-57
318,232,-60
360,408,26
378,242,-67
376,212,-75
371,179,-79
316,276,-20
287,284,-3
371,276,-21
297,257,-25
378,301,-30
376,353,-40
279,288,10
297,294,-8
314,301,-14
339,301,-16
357,297,-18
369,293,-22
397,292,-46
282,313,18
288,255,-23
403,369,-44
370,321,-22
262,245,61
379,289,-25
363,345,-8
303,263,-17
375,343,-39
266,317,105
370,272,-20
388,341,-51
305,393,69
303,396,93
267,303,57
291,373,74
275,239,7
353,439,60
403,369,-27
360,327,-15
275,268,3
329,272,-23
341,273,-24
359,404,19
285,333,34
372,453,72
337,430,79
321,416,85
410,213,-73
396,455,73
351,273,-24
361,272,-22
367,272,-21
279,251,-14
359,264,-28
347,261,-32
335,259,-32
324,260,-30
316,261,-27
266,224,31
321,270,-21
406,377,-12
367,377,-5
377,359,-27
389,377,-12
409,273,-48
320,410,67
336,424,65
373,449,55
288,373,103
366,269,-24
388,312,-42
398,452,57
353,444,74
271,326,68
380,403,9
378,408,11
375,414,11
374,420,14
372,415,25
364,399,14
362,398,13
360,397,12
349,387,10
303,346,17
388,296,-37
381,268,-30
372,267,-27
366,400,16
299,366,46
393,271,-42
364,421,37
411,323,-56
398,309,-52
410,308,-53
379,329,-34
399,442,45
399,431,38
382,429,38
337,402,35
353,352,-4
349,412,37
329,346,-3
344,362,0
319,361,11
377,440,44
370,332,-24
326,405,49
341,418,51
329,390,29
288,349,48
314,385,39
278,348,77
336,375,9
379,316,-32
381,359,-41
371,357,-28
388,355,-51
370,258,-38
348,250,-45
329,247,-46
313,247,-43
302,250,-36
295,266,-13
265,280,42
308,283,-13
322,288,-17
340,289,-19
356,287,-20
368,285,-20
376,283,-21
261,266,81
371,358,-21
389,326,-45
391,363,-48
396,366,-40
390,362,-42
374,361,-16
399,368,-43
399,368,-28
374,273,-21
382,278,-25
387,282,-31
312,262,-23
304,257,-25
420,324,-51
479,267,0
421,365,-27
509,209,33
446,279,-10
457,279,-7
468,279,-4
480,270,4
438,277,-11
470,252,-21
456,254,-24
480,253,-16
486,255,-10
487,277,12
435,427,56
482,263,3
510,256,60
496,267,20
455,334,1
415,392,-5
413,402,4
427,393,3
435,394,13
423,400,9
431,399,17
444,400,39
420,365,-50
423,356,-57
501,247,-13
437,305,-15
444,351,-20
443,343,-19
481,326,17
422,340,-56
484,243,-39
496,243,-28
506,196,2
436,258,-50
444,258,-20
452,392,39
487,340,140
435,358,-15
427,363,-15
445,397,35
442,398,31
501,235,-25
443,354,-12
465,248,-47
469,239,-53
