427,388,-8
437,359,-51
430,363,-18
423,315,-54
437,349,-59
436,332,-60
431,281,-49
334,257,-22
430,248,-53
430,233,-62
429,165,-75
427,392,-4
427,396,0
426,399,9
426,401,7
426,407,10
426,414,10
426,421,14
422,413,27
435,362,-44
419,359,-30
286,196,-3
373,270,-25
360,270,-26
347,270,-25
328,261,-20
384,268,-23
352,240,-40
367,242,-38
338,240,-38
329,243,-34
319,269,-14
377,424,42
328,253,-21
281,247,23
303,260,-9
366,328,-14
412,386,-9
413,395,0
398,387,-5
388,389,0
401,394,1
392,393,6
370,395,22
426,359,-52
425,349,-59
312,237,-41
389,297,-25
390,345,-30
389,337,-29
330,320,-9
424,332,-58
343,230,-58
324,231,-52
300,183,-29
402,245,-55
380,247,-32
362,388,19
288,340,103
398,352,-22
409,356,-19
376,393,18
379,393,15
318,224,-51
389,348,-22
369,234,-59
366,225,-66
353,167,-70
311,204,-43
363,198,-70
305,230,-35
297,214,-21
413,391,-6
400,391,-2
390,391,2
401,354,-19
378,393,16
382,397,13
381,393,15
408,353,-39
394,395,10
403,396,9
414,398,8
407,412,25
410,419,11
412,413,8
413,406,8
414,400,6
393,396,9
391,399,10
388,402,10
386,405,12
378,374,-2
274,281,89
433,363,-27
387,395,12
384,396,13
413,361,-17
392,353,-10
411,359,-19
378,302,-20
359,310,-17
386,340,-21
321,173,-53
332,198,-58
339,221,-61
380,401,21
398,230,-65
394,199,-73
388,165,-77
335,266,-23
305,276,-7
390,266,-21
316,248,-28
398,292,-30
400,345,-41
294,279,5
314,286,-12
332,293,-17
357,293,-19
375,288,-20
388,284,-23
418,282,-46
297,305,12
306,246,-26
428,362,-44
391,312,-24
273,234,56
399,280,-26
384,337,-10
323,253,-20
398,335,-40
279,309,98
389,262,-21
411,333,-52
321,388,62
318,391,86
281,294,50
305,367,67
288,228,2
372,433,54
427,362,-27
380,319,-17
292,260,0
348,262,-25
360,264,-26
380,398,15
300,326,28
392,446,67
354,425,74
337,411,79
429,200,-70
417,448,69
371,263,-26
380,262,-23
387,262,-21
298,243,-18
378,253,-29
366,248,-33
354,247,-34
342,248,-33
335,250,-29
278,212,27
340,260,-24
429,370,-12
389,370,-7
399,351,-28
412,370,-13
429,262,-47
337,405,61
353,419,59
394,442,51
301,368,96
386,258,-25
410,303,-42
419,444,53
372,438,68
285,319,62
402,398,6
401,403,8
398,408,8
397,414,10
393,408,21
385,393,10
383,392,9
381,391,8
369,381,6
320,340,12
408,286,-37
401,257,-30
391,256,-27
387,394,13
315,360,40
413,261,-42
384,415,32
435,315,-56
421,300,-51
433,298,-52
400,321,-35
420,435,42
421,423,36
402,421,34
356,396,30
374,345,-7
368,406,32
348,340,-7
364,355,-3
337,354,6
398,433,40
391,324,-25
343,399,43
359,412,45
347,384,23
303,343,42
330,379,33
292,342,70
355,368,5
400,307,-32
404,351,-42
394,350,-29
412,347,-52
390,248,-39
368,240,-46
348,237,-47
332,237,-45
321,241,-39
315,257,-16
279,270,36
326,275,-16
340,280,-20
358,280,-21
375,278,-21
387,276,-21
395,273,-22
273,256,75
393,351,-23
412,318,-45
416,356,-49
420,359,-41
414,355,-43
396,353,-17
424,361,-43
423,361,-28
394,264,-21
402,268,-25
406,272,-31
331,251,-26
323,248,-27
444,315,-50
497,255,6
445,358,-27
524,195,41
465,267,-6
475,268,-3
486,268,0
499,258,10
