365,376,-16
360,342,-56
361,348,-23
348,299,-50
359,331,-62
359,314,-61
358,267,-43
275,253,2
357,237,-43
356,222,-50
353,157,-53
365,381,-13
365,385,-9
365,389,-1
366,389,-1
366,397,0
367,405,-1
367,414,1
365,408,14
360,346,-48
347,344,-32
243,200,40
311,262,-7
299,263,-6
288,263,-3
272,256,5
319,260,-7
289,235,-17
303,236,-17
276,236,-12
269,240,-7
266,264,12
326,419,35
271,249,5
241,249,59
254,256,21
305,317,-4
350,373,-15
352,385,-7
338,375,-7
330,378,0
342,384,-2
334,383,4
316,387,23
350,342,-54
347,331,-60
255,234,-8
325,287,-15
321,331,-26
321,323,-24
276,313,9
348,315,-57
278,226,-31
263,228,-21
249,185,12
330,237,-39
315,240,-13
308,378,23
259,343,120
330,338,-21
340,342,-21
319,383,21
322,384,18
259,221,-18
321,334,-19
300,228,-37
297,220,-42
286,164,-36
255,202,-5
294,191,-40
251,228,0
248,214,18
351,379,-12
340,380,-5
332,381,2
333,339,-18
320,383,19
325,388,13
323,384,17
336,337,-38
336,385,8
344,387,3
354,388,0
351,407,15
352,413,2
352,405,0
353,395,0
354,388,0
336,385,7
334,389,7
331,393,7
329,397,10
317,362,1
244,288,119
360,347,-32
330,385,13
327,386,13
344,346,-20
326,340,-9
342,344,-21
315,293,-8
299,301,-3
319,327,-17
262,172,-13
269,194,-24
274,217,-31
326,394,20
325,223,-47
322,190,-50
316,159,-49
278,261,1
256,272,20
325,258,-6
261,244,1
332,281,-21
328,330,-39
248,277,35
262,281,12
276,287,3
298,285,-2
313,280,-6
324,276,-11
347,270,-37
252,302,38
254,243,6
354,346,-48
326,301,-16
240,241,95
332,271,-14
319,325,-5
267,250,7
327,321,-36
250,314,122
324,254,-5
337,317,-49
281,384,69
283,390,92
244,296,79
269,365,79
244,229,41
324,429,46
355,346,-31
317,308,-9
248,257,32
288,256,-3
298,257,-6
323,390,16
256,323,49
344,444,53
311,423,69
298,409,79
354,189,-53
368,447,50
308,256,-7
316,255,-6
322,254,-4
249,240,16
314,246,-10
303,242,-12
292,242,-11
282,243,-8
276,245,-4
240,218,69
280,255,0
361,355,-19
325,357,-6
330,337,-26
345,355,-17
357,250,-38
295,401,63
308,415,55
343,439,37
271,369,108
321,251,-7
340,289,-35
367,441,34
326,436,59
249,319,85
344,387,3
342,393,3
340,399,3
338,407,5
337,402,16
328,383,11
325,382,11
324,381,10
311,370,11
271,333,28
340,275,-28
332,249,-15
325,249,-10
330,385,13
272,356,53
342,251,-30
331,409,26
358,298,-54
347,285,-45
358,283,-48
332,308,-30
366,431,25
365,418,20
348,417,22
305,388,32
312,333,-1
317,400,30
291,330,3
305,344,3
284,346,18
345,428,27
325,312,-19
297,393,46
311,406,43
296,376,29
261,340,59
284,372,41
257,342,88
299,358,13
333,295,-25
332,336,-41
325,336,-27
337,331,-50
322,240,-21
302,234,-24
284,232,-23
271,233,-17
263,237,-9
262,253,12
241,272,70
271,269,7
283,273,1
298,273,-3
312,270,-5
323,267,-8
330,265,-9
242,263,110
325,337,-21
340,303,-40
341,339,-49
347,343,-43
341,339,-43
329,340,-16
350,345,-46
351,345,-32
328,256,-6
335,260,-12
338,263,-20
273,248,0
265,244,0
369,298,-51
439,243,-2
373,342,-33
474,188,33
404,256,-10
416,256,-10
428,255,-8
443,246,0
395,254,-10
426,226,-21
411,228,-21
438,227,-17
445,230,-13
452,253,6
407,415,32
443,238,0
481,237,51
464,243,14
417,312,-7
379,371,-16
378,383,-8
392,371,-9
400,373,-1
388,380,-4
396,379,2
413,383,20
370,341,-55
371,330,-61
460,221,-14
394,283,-17
400,328,-28
400,320,-26
447,304,3
370,314,-58
436,217,-35
451,217,-27
465,173,6
384,233,-40
399,233,-16
420,373,19
474,333,114
391,335,-22
382,340,-22
411,376,17
409,377,14
456,209,-24
400,331,-21
414,222,-40
416,212,-45
422,157,-39
459,191,-11
416,184,-44
465,214,-7
469,202,10
379,377,-13
390,376,-7
398,376,0
389,337,-20
410,376,16
406,382,11
407,377,14
385,335,-39
395,381,5
387,383,2
377,386,0
379,406,14
382,411,1
381,403,-1
379,394,0
377,386,-1
395,381,5
398,384,5
401,388,5
403,392,7
408,358,-2
483,276,112
401,379,10
403,380,10
377,345,-21
396,337,-11
379,343,-22
405,288,-11
422,295,-7
402,323,-19
449,162,-18
443,184,-29
440,207,-36
404,391,17
388,219,-49
388,187,-52
391,155,-51
438,252,-4
464,260,13
389,253,-8
454,233,-4
386,278,-22
392,327,-40
474,266,27
458,271,6
444,279,-2
421,279,-6
405,275,-9
393,272,-13
369,268,-38
473,291,31
462,230,0
367,345,-48
394,297,-18
483,228,88
385,268,-16
402,322,-8
447,239,1
392,318,-38
481,303,116
389,249,-7
381,315,-50
452,377,64
453,383,88
482,284,71
464,356,73
475,217,33
410,425,43
366,346,-32
404,304,-11
471,242,25
427,248,-8
416,249,-10
408,383,13
470,312,42
392,443,52
424,419,66
438,404,75
406,249,-10
397,248,-9
391,249,-7
468,225,9
400,238,-13
411,234,-16
422,232,-15
433,233,-13
438,236,-9
479,205,62
434,246,-5
399,354,-8
391,334,-28
378,354,-18
439,395,58
426,410,51
391,437,35
464,360,102
393,245,-10
378,288,-36
409,433,57
479,308,78
387,384,1
390,389,2
393,396,1
395,403,3
393,399,14
402,377,8
404,376,8
406,374,7
415,365,7
456,324,22
378,273,-29
382,245,-17
388,243,-13
400,379,10
458,347,47
373,249,-31
400,406,24
369,284,-46
388,305,-31
383,415,21
425,383,28
411,329,-4
414,395,26
433,323,0
419,339,0
442,338,13
388,427,26
395,309,-21
435,387,41
421,402,39
432,370,25
467,330,53
446,365,36
474,332,81
427,352,8
386,292,-26
388,333,-42
396,333,-29
382,329,-52
391,235,-23
412,227,-27
430,224,-27
444,224,-22
452,227,-15
454,241,6
483,260,61
446,260,2
435,266,-3
419,266,-7
404,264,-9
393,262,-10
386,261,-11
483,251,103
396,334,-23
378,301,-42
379,337,-50
373,342,-44
379,337,-44
393,337,-18
371,344,-47
370,344,-32
386,251,-8
380,256,-14
378,261,-21
441,237,-5
449,233,-6
294,248,-5
306,248,-5
294,238,-5
282,248,-5
293,257,-5
417,239,-9
431,238,-9
417,228,-9
404,240,-9
418,249,-9
